"Utterance","Speaker","Dialogue_ID","Start_Time","End_Time","Wav_Path","Video_Path","Emotion"
"[Previous] Emily: things just aren't what they seem. </s></s> Ethan: I know. </s></s> Ethan: I just don't see why it has to be you. </s></s> Emily: If not me then, who? </s></s> Ethan: What am I going to do? Huh? </s></s> [Current] Emily: You'll videotape everything, yeah?","Ses01F_impro02_F013","Ses01F_impro02","127.82","133.9455","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Ethan: I know. </s></s> Ethan: I just don't see why it has to be you. </s></s> Emily: If not me then, who? </s></s> Ethan: What am I going to do? Huh? </s></s> Emily: You'll videotape everything, yeah? </s></s> [Current] Ethan: Yeah.","Ses01F_impro02_M011","Ses01F_impro02","133.88","137.1","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M011.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Ethan: I just don't see why it has to be you. </s></s> Emily: If not me then, who? </s></s> Ethan: What am I going to do? Huh? </s></s> Emily: You'll videotape everything, yeah? </s></s> Ethan: Yeah. </s></s> [Current] Emily: Maybe you can send it to me, like stream it, yeah?","Ses01F_impro02_F014","Ses01F_impro02","139.03","146.43","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F014.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Emily: If not me then, who? </s></s> Ethan: What am I going to do? Huh? </s></s> Emily: You'll videotape everything, yeah? </s></s> Ethan: Yeah. </s></s> Emily: Maybe you can send it to me, like stream it, yeah? </s></s> [Current] Ethan: Don't you guys have access to computers over there.","Ses01F_impro02_M012","Ses01F_impro02","147.03","151.7101","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M012.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","neu"
"[Previous] Ethan: What am I going to do? Huh? </s></s> Emily: You'll videotape everything, yeah? </s></s> Ethan: Yeah. </s></s> Emily: Maybe you can send it to me, like stream it, yeah? </s></s> Ethan: Don't you guys have access to computers over there. </s></s> [Current] Emily: Last month--  Yeah.","Ses01F_impro02_F015","Ses01F_impro02","151.4221","155.01","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F015.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Emily: You'll videotape everything, yeah? </s></s> Ethan: Yeah. </s></s> Emily: Maybe you can send it to me, like stream it, yeah? </s></s> Ethan: Don't you guys have access to computers over there. </s></s> Emily: Last month--  Yeah. </s></s> [Current] Ethan: I just don't know how I'm going to do it without you.","Ses01F_impro02_M013","Ses01F_impro02","157.98","162.71","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M013.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Ethan: Yeah. </s></s> Emily: Maybe you can send it to me, like stream it, yeah? </s></s> Ethan: Don't you guys have access to computers over there. </s></s> Emily: Last month--  Yeah. </s></s> Ethan: I just don't know how I'm going to do it without you. </s></s> [Current] Emily: I have to find sitters.","Ses01F_impro02_F016","Ses01F_impro02","163.54","165.73","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F016.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","neu"
"[Previous] Emily: Maybe you can send it to me, like stream it, yeah? </s></s> Ethan: Don't you guys have access to computers over there. </s></s> Emily: Last month--  Yeah. </s></s> Ethan: I just don't know how I'm going to do it without you. </s></s> Emily: I have to find sitters. </s></s> [Current] Ethan: I can't raise a baby by myself.  How?","Ses01F_impro02_M014","Ses01F_impro02","164.885","169.5","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M014.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Ethan: Don't you guys have access to computers over there. </s></s> Emily: Last month--  Yeah. </s></s> Ethan: I just don't know how I'm going to do it without you. </s></s> Emily: I have to find sitters. </s></s> Ethan: I can't raise a baby by myself.  How? </s></s> [Current] Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street.","Ses01F_impro02_F017","Ses01F_impro02","169.36","176.015","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F017.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Emily: Last month--  Yeah. </s></s> Ethan: I just don't know how I'm going to do it without you. </s></s> Emily: I have to find sitters. </s></s> Ethan: I can't raise a baby by myself.  How? </s></s> Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street. </s></s> [Current] Ethan: I know.","Ses01F_impro02_M015","Ses01F_impro02","175.47","176.72","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M015.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","neu"
"[Previous] Ethan: I just don't know how I'm going to do it without you. </s></s> Emily: I have to find sitters. </s></s> Ethan: I can't raise a baby by myself.  How? </s></s> Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street. </s></s> Ethan: I know. </s></s> [Current] Emily: And your mother is close by.","Ses01F_impro02_F018","Ses01F_impro02","176.08","179.13","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F018.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","neu"
"[Previous] Emily: I have to find sitters. </s></s> Ethan: I can't raise a baby by myself.  How? </s></s> Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street. </s></s> Ethan: I know. </s></s> Emily: And your mother is close by. </s></s> [Current] Emily: I'll send you lots of letters.","Ses01F_impro02_F019","Ses01F_impro02","182.83","185.8894","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F019.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Ethan: I can't raise a baby by myself.  How? </s></s> Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street. </s></s> Ethan: I know. </s></s> Emily: And your mother is close by. </s></s> Emily: I'll send you lots of letters. </s></s> [Current] Emily: And I want lots and lots and lots of pictures.","Ses01F_impro02_F020","Ses01F_impro02","186.58","191.11","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_F020.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","sad"
"[Previous] Emily: We've got friends, that's why we moved here, huh?  Because there is a day care down the street. </s></s> Ethan: I know. </s></s> Emily: And your mother is close by. </s></s> Emily: I'll send you lots of letters. </s></s> Emily: And I want lots and lots and lots of pictures. </s></s> [Current] Ethan: It's just not fair.","Ses01F_impro02_M016","Ses01F_impro02","195.1047","199.52","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M016.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro02.avi","fru"
"[Current] Ethan: So what's up?  What's new?","Ses01F_impro03_M000","Ses01F_impro03","3.24","5.46","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M000.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","neu"
"[Previous] Ethan: So what's up?  What's new? </s></s> [Current] Emily: Well Vegas was awesome.","Ses01F_impro03_F000","Ses01F_impro03","4.88","7.74","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F000.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Ethan: So what's up?  What's new? </s></s> Emily: Well Vegas was awesome. </s></s> [Current] Ethan: Yeah.  I heard.","Ses01F_impro03_M001","Ses01F_impro03","6.6","8.66","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","neu"
"[Previous] Ethan: So what's up?  What's new? </s></s> Emily: Well Vegas was awesome. </s></s> Ethan: Yeah.  I heard. </s></s> [Current] Emily: And, um, I got married.","Ses01F_impro03_F001","Ses01F_impro03","7.93","11.37","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F001.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Ethan: So what's up?  What's new? </s></s> Emily: Well Vegas was awesome. </s></s> Ethan: Yeah.  I heard. </s></s> Emily: And, um, I got married. </s></s> [Current] Emily: Yeah.  In the old town part.","Ses01F_impro03_F002","Ses01F_impro03","12.8","15.37","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F002.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Ethan: So what's up?  What's new? </s></s> Emily: Well Vegas was awesome. </s></s> Ethan: Yeah.  I heard. </s></s> Emily: And, um, I got married. </s></s> Emily: Yeah.  In the old town part. </s></s> [Current] Ethan: Who did you marry?","Ses01F_impro03_M003","Ses01F_impro03","14.93","18.9075","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M003.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","exc"
"[Previous] Emily: Well Vegas was awesome. </s></s> Ethan: Yeah.  I heard. </s></s> Emily: And, um, I got married. </s></s> Emily: Yeah.  In the old town part. </s></s> Ethan: Who did you marry? </s></s> [Current] Emily: Um- Yes.  It was very romantic.","Ses01F_impro03_F004","Ses01F_impro03","21.75","25.52","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F004.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Ethan: Yeah.  I heard. </s></s> Emily: And, um, I got married. </s></s> Emily: Yeah.  In the old town part. </s></s> Ethan: Who did you marry? </s></s> Emily: Um- Yes.  It was very romantic. </s></s> [Current] Emily: It was at the slot machines.","Ses01F_impro03_F005","Ses01F_impro03","25.5584","28.14","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F005.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Emily: And, um, I got married. </s></s> Emily: Yeah.  In the old town part. </s></s> Ethan: Who did you marry? </s></s> Emily: Um- Yes.  It was very romantic. </s></s> Emily: It was at the slot machines. </s></s> [Current] Emily: Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride.","Ses01F_impro03_F006","Ses01F_impro03","28.37","34.71","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Emily: Yeah.  In the old town part. </s></s> Ethan: Who did you marry? </s></s> Emily: Um- Yes.  It was very romantic. </s></s> Emily: It was at the slot machines. </s></s> Emily: Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride. </s></s> [Current] Ethan: He turned to you and was like...","Ses01F_impro03_M006","Ses01F_impro03","34.25","36.34","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M006.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","neu"
"[Previous] Ethan: Who did you marry? </s></s> Emily: Um- Yes.  It was very romantic. </s></s> Emily: It was at the slot machines. </s></s> Emily: Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride. </s></s> Ethan: He turned to you and was like... </s></s> [Current] Emily: Hey.  Let's get married and I said okay.","Ses01F_impro03_F007","Ses01F_impro03","35.6349","40.1","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F007.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Emily: Um- Yes.  It was very romantic. </s></s> Emily: It was at the slot machines. </s></s> Emily: Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride. </s></s> Ethan: He turned to you and was like... </s></s> Emily: Hey.  Let's get married and I said okay. </s></s> [Current] Ethan: [LAUGHTER] That's really romantic.","Ses01F_impro03_M007","Ses01F_impro03","37.7175","40.47","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_M007.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
"[Previous] Emily: It was at the slot machines. </s></s> Emily: Uhuh, uhuh.  He won big and he-and he realized that the only thing that would make it better was me as his bride. </s></s> Ethan: He turned to you and was like... </s></s> Emily: Hey.  Let's get married and I said okay. </s></s> Ethan: [LAUGHTER] That's really romantic. </s></s> [Current] Emily: Yeah.  Well.  You know, because he's leaving the next day.","Ses01F_impro03_F008","Ses01F_impro03","40.12","42.79","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro03/Ses01F_impro03_F008.wav","/home/dilab/Seong/data/IEMOCAP_full_release/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01F_impro03.avi","hap"
